Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,River Level (m),Change in Level (m),Flood Event
3/3/2025 18:00,CR-008,03-03-2025 18-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.32,-0.65,No
3/3/2025 19:00,CR-001,03-03-2025 19-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.64,0.36,No
3/3/2025 19:00,CR-002,03-03-2025 19-00-00-CR-002,10.617247,-61.43931,Early Caroni,3.82,1.85,Yes
3/3/2025 19:00,CR-003,03-03-2025 19-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.38,0.12,No
3/3/2025 19:00,CR-004,03-03-2025 19-00-00-CR-004,10.609654,-61.395995,Mid Caroni,1.92,-1.07,No
3/3/2025 19:00,CR-005,03-03-2025 19-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.07,0.3,No
3/3/2025 19:00,CR-006,03-03-2025 19-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.89,0.82,No
3/3/2025 19:00,CR-007,03-03-2025 19-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.13,-1.35,No
3/3/2025 19:00,CR-008,03-03-2025 19-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.69,-0.63,No
3/3/2025 20:00,CR-001,03-03-2025 20-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.23,-0.41,No
3/3/2025 20:00,CR-002,03-03-2025 20-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.68,-2.14,No
3/3/2025 20:00,CR-003,03-03-2025 20-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.88,-0.5,No
3/3/2025 20:00,CR-004,03-03-2025 20-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.68,0.76,No
3/3/2025 20:00,CR-005,03-03-2025 20-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,3.34,1.27,No
3/3/2025 20:00,CR-006,03-03-2025 20-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.71,-0.18,No
3/3/2025 20:00,CR-007,03-03-2025 20-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,1.72,-0.41,No
3/3/2025 20:00,CR-008,03-03-2025 20-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.72,1.03,No
3/3/2025 21:00,CR-001,03-03-2025 21-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.2,-0.03,No
3/3/2025 21:00,CR-002,03-03-2025 21-00-00-CR-002,10.617247,-61.43931,Early Caroni,3.17,1.49,No
3/3/2025 21:00,CR-003,03-03-2025 21-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,1.81,-1.07,No
3/3/2025 21:00,CR-004,03-03-2025 21-00-00-CR-004,10.609654,-61.395995,Mid Caroni,1.88,-0.8,No
3/3/2025 21:00,CR-005,03-03-2025 21-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,1.6,-1.74,No
3/3/2025 21:00,CR-006,03-03-2025 21-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.57,0.86,No
3/3/2025 21:00,CR-007,03-03-2025 21-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.55,1.83,No
3/3/2025 21:00,CR-008,03-03-2025 21-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.28,-0.44,No
3/3/2025 22:00,CR-001,03-03-2025 22-00-00-CR-001,10.62038,-61.466257,Caroni Source,3.55,1.35,No
3/3/2025 22:00,CR-002,03-03-2025 22-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.5,-0.67,No
3/3/2025 22:00,CR-003,03-03-2025 22-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.77,1.96,No
3/3/2025 22:00,CR-004,03-03-2025 22-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.11,0.23,No
3/3/2025 22:00,CR-005,03-03-2025 22-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.24,0.64,No
3/3/2025 22:00,CR-006,03-03-2025 22-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.82,0.25,Yes
3/3/2025 22:00,CR-007,03-03-2025 22-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.12,-0.43,No
3/3/2025 22:00,CR-008,03-03-2025 22-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.61,0.33,No
3/3/2025 23:00,CR-001,03-03-2025 23-00-00-CR-001,10.62038,-61.466257,Caroni Source,1.74,-1.81,No
3/3/2025 23:00,CR-002,03-03-2025 23-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.31,-0.19,No
3/3/2025 23:00,CR-003,03-03-2025 23-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.15,-0.62,No
3/3/2025 23:00,CR-004,03-03-2025 23-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.03,-0.08,No
3/3/2025 23:00,CR-005,03-03-2025 23-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,1.83,-0.41,No
3/3/2025 23:00,CR-006,03-03-2025 23-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.8,-0.02,No
3/3/2025 23:00,CR-007,03-03-2025 23-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.94,-0.18,No
3/3/2025 23:00,CR-008,03-03-2025 23-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.7,0.09,No
3/4/2025 0:00,CR-001,04-03-2025 00-00-00-CR-001,10.62038,-61.466257,Caroni Source,1.94,0.2,No
3/4/2025 0:00,CR-002,04-03-2025 00-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.51,0.2,No
3/4/2025 0:00,CR-003,04-03-2025 00-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.48,-0.67,No
3/4/2025 0:00,CR-004,04-03-2025 00-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.59,0.56,No
3/4/2025 0:00,CR-005,04-03-2025 00-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,3.53,1.7,No
3/4/2025 0:00,CR-006,04-03-2025 00-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.24,-0.56,No
3/4/2025 0:00,CR-007,04-03-2025 00-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,1.74,-1.2,No
3/4/2025 0:00,CR-008,04-03-2025 00-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.63,-0.07,No
3/4/2025 1:00,CR-001,04-03-2025 01-00-00-CR-001,10.62038,-61.466257,Caroni Source,3.72,1.78,No
3/4/2025 1:00,CR-002,04-03-2025 01-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.43,-0.08,No
3/4/2025 1:00,CR-003,04-03-2025 01-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.07,-0.41,No
3/4/2025 1:00,CR-004,04-03-2025 01-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.93,1.34,Yes
3/4/2025 1:00,CR-005,04-03-2025 01-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,3.31,-0.22,No
3/4/2025 1:00,CR-006,04-03-2025 01-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.81,0.57,Yes
3/4/2025 1:00,CR-007,04-03-2025 01-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.71,1.97,No
3/4/2025 1:00,CR-008,04-03-2025 01-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.33,-0.3,No
3/4/2025 2:00,CR-001,04-03-2025 02-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.4,-1.32,No
3/4/2025 2:00,CR-002,04-03-2025 02-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.04,-0.39,No
3/4/2025 2:00,CR-003,04-03-2025 02-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,1.67,-0.4,No
3/4/2025 2:00,CR-004,04-03-2025 02-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.02,-1.91,No
3/4/2025 2:00,CR-005,04-03-2025 02-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.59,-0.72,No
3/4/2025 2:00,CR-006,04-03-2025 02-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.14,-0.67,No
3/4/2025 2:00,CR-007,04-03-2025 02-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.88,0.17,Yes
3/4/2025 2:00,CR-008,04-03-2025 02-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.86,-0.47,No
3/4/2025 3:00,CR-001,04-03-2025 03-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.51,0.11,No
3/4/2025 3:00,CR-002,04-03-2025 03-00-00-CR-002,10.617247,-61.43931,Early Caroni,3.91,1.87,Yes
3/4/2025 3:00,CR-003,04-03-2025 03-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.97,2.3,Yes
3/4/2025 3:00,CR-004,04-03-2025 03-00-00-CR-004,10.609654,-61.395995,Mid Caroni,1.93,-0.09,No
3/4/2025 3:00,CR-005,04-03-2025 03-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,3.48,0.89,No
3/4/2025 3:00,CR-006,04-03-2025 03-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.54,-0.6,No
3/4/2025 3:00,CR-007,04-03-2025 03-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.53,-0.35,No
3/4/2025 3:00,CR-008,04-03-2025 03-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.93,0.07,No
3/4/2025 4:00,CR-001,04-03-2025 04-00-00-CR-001,10.62038,-61.466257,Caroni Source,1.63,-0.88,No
3/4/2025 4:00,CR-002,04-03-2025 04-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.38,-1.53,No
3/4/2025 4:00,CR-003,04-03-2025 04-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.65,-1.32,No
3/4/2025 4:00,CR-004,04-03-2025 04-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.56,1.63,No
3/4/2025 4:00,CR-005,04-03-2025 04-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.64,-0.84,No
3/4/2025 4:00,CR-006,04-03-2025 04-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.91,1.37,Yes
3/4/2025 4:00,CR-007,04-03-2025 04-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.77,0.24,No
3/4/2025 4:00,CR-008,04-03-2025 04-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.37,0.44,No
3/4/2025 5:00,CR-001,04-03-2025 05-00-00-CR-001,10.62038,-61.466257,Caroni Source,1.95,0.32,No
3/4/2025 5:00,CR-002,04-03-2025 05-00-00-CR-002,10.617247,-61.43931,Early Caroni,3.93,1.55,Yes
3/4/2025 5:00,CR-003,04-03-2025 05-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.38,0.73,No
3/4/2025 5:00,CR-004,04-03-2025 05-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.8,-0.76,No
3/4/2025 5:00,CR-005,04-03-2025 05-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,1.83,-0.81,No
3/4/2025 5:00,CR-006,04-03-2025 05-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.65,-0.26,No
3/4/2025 5:00,CR-007,04-03-2025 05-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.92,0.15,Yes
3/4/2025 5:00,CR-008,04-03-2025 05-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.96,-0.41,No
3/4/2025 6:00,CR-001,04-03-2025 06-00-00-CR-001,10.62038,-61.466257,Caroni Source,1.97,0.02,No
3/4/2025 6:00,CR-002,04-03-2025 06-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.54,-2.39,No
3/4/2025 6:00,CR-003,04-03-2025 06-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.02,-0.36,No
3/4/2025 6:00,CR-004,04-03-2025 06-00-00-CR-004,10.609654,-61.395995,Mid Caroni,1.89,-0.91,No
3/4/2025 6:00,CR-005,04-03-2025 06-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.16,0.33,No
3/4/2025 6:00,CR-006,04-03-2025 06-00-00-CR-006,10.582769,-61.341406,Lower Caroni,1.98,-1.67,No
3/4/2025 6:00,CR-007,04-03-2025 06-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.47,-0.45,No
3/4/2025 6:00,CR-008,04-03-2025 06-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.26,-0.7,No
3/4/2025 7:00,CR-001,04-03-2025 07-00-00-CR-001,10.62038,-61.466257,Caroni Source,3.48,1.51,No
3/4/2025 7:00,CR-002,04-03-2025 07-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.81,1.27,No
3/4/2025 7:00,CR-003,04-03-2025 07-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.33,-0.69,No
3/4/2025 7:00,CR-004,04-03-2025 07-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.56,1.67,No
3/4/2025 7:00,CR-005,04-03-2025 07-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,1.76,-0.4,No
3/4/2025 7:00,CR-006,04-03-2025 07-00-00-CR-006,10.582769,-61.341406,Lower Caroni,1.55,-0.43,No
3/4/2025 7:00,CR-007,04-03-2025 07-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.07,-1.4,No
3/4/2025 7:00,CR-008,04-03-2025 07-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.65,1.39,No
3/4/2025 8:00,CR-001,04-03-2025 08-00-00-CR-001,10.62038,-61.466257,Caroni Source,3.37,-0.11,No
3/4/2025 8:00,CR-002,04-03-2025 08-00-00-CR-002,10.617247,-61.43931,Early Caroni,3.04,0.23,No
3/4/2025 8:00,CR-003,04-03-2025 08-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,1.81,-0.52,No
3/4/2025 8:00,CR-004,04-03-2025 08-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.94,0.38,Yes
3/4/2025 8:00,CR-005,04-03-2025 08-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.31,0.55,No
3/4/2025 8:00,CR-006,04-03-2025 08-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.59,1.04,No
3/4/2025 8:00,CR-007,04-03-2025 08-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.72,1.65,No
3/4/2025 8:00,CR-008,04-03-2025 08-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.62,-0.03,No
3/4/2025 9:00,CR-001,04-03-2025 09-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.21,-1.16,No
3/4/2025 9:00,CR-002,04-03-2025 09-00-00-CR-002,10.617247,-61.43931,Early Caroni,3.86,0.82,Yes
3/4/2025 9:00,CR-003,04-03-2025 09-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.64,0.83,No
3/4/2025 9:00,CR-004,04-03-2025 09-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.22,-0.72,No
3/4/2025 9:00,CR-005,04-03-2025 09-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,1.89,-0.42,No
3/4/2025 9:00,CR-006,04-03-2025 09-00-00-CR-006,10.582769,-61.341406,Lower Caroni,1.81,-0.78,No
3/4/2025 9:00,CR-007,04-03-2025 09-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.9,0.18,Yes
3/4/2025 9:00,CR-008,04-03-2025 09-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.53,-1.09,No
3/4/2025 10:00,CR-001,04-03-2025 10-00-00-CR-001,10.62038,-61.466257,Caroni Source,1.89,-0.32,No
3/4/2025 10:00,CR-002,04-03-2025 10-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.71,-2.15,No
3/4/2025 10:00,CR-003,04-03-2025 10-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.12,0.48,No
3/4/2025 10:00,CR-004,04-03-2025 10-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.74,0.52,No
3/4/2025 10:00,CR-005,04-03-2025 10-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.4,0.51,No
3/4/2025 10:00,CR-006,04-03-2025 10-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.35,0.54,No
3/4/2025 10:00,CR-007,04-03-2025 10-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,1.89,-2.01,No
3/4/2025 10:00,CR-008,04-03-2025 10-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.5,-0.03,No
3/4/2025 11:00,CR-001,04-03-2025 11-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.13,0.24,No
3/4/2025 11:00,CR-002,04-03-2025 11-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.77,0.06,No
3/4/2025 11:00,CR-003,04-03-2025 11-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.37,-0.75,No
3/4/2025 11:00,CR-004,04-03-2025 11-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.12,-0.62,No
3/4/2025 11:00,CR-005,04-03-2025 11-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.82,0.42,No
3/4/2025 11:00,CR-006,04-03-2025 11-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.06,0.71,No
3/4/2025 11:00,CR-007,04-03-2025 11-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.85,0.96,No
3/4/2025 11:00,CR-008,04-03-2025 11-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.7,1.2,No
3/4/2025 12:00,CR-001,04-03-2025 12-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.33,0.2,No
3/4/2025 12:00,CR-002,04-03-2025 12-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.54,-0.23,No
3/4/2025 12:00,CR-003,04-03-2025 12-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,1.85,-0.52,No
3/4/2025 12:00,CR-004,04-03-2025 12-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.4,-0.72,No
3/4/2025 12:00,CR-005,04-03-2025 12-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.28,-0.54,No
3/4/2025 12:00,CR-006,04-03-2025 12-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3,-0.06,No
3/4/2025 12:00,CR-007,04-03-2025 12-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.02,-0.83,No
3/4/2025 12:00,CR-008,04-03-2025 12-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,1.57,-2.13,No
3/4/2025 13:00,CR-001,04-03-2025 13-00-00-CR-001,10.62038,-61.466257,Caroni Source,3,0.67,No
3/4/2025 13:00,CR-002,04-03-2025 13-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.57,1.03,No
3/4/2025 13:00,CR-003,04-03-2025 13-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.35,1.5,No
3/4/2025 13:00,CR-004,04-03-2025 13-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.46,1.06,No
3/4/2025 13:00,CR-005,04-03-2025 13-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,3.39,1.11,No
3/4/2025 13:00,CR-006,04-03-2025 13-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.71,0.71,No
3/4/2025 13:00,CR-007,04-03-2025 13-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.56,1.54,No
3/4/2025 13:00,CR-008,04-03-2025 13-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.49,1.92,No
3/4/2025 14:00,CR-001,04-03-2025 14-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.05,-0.95,No
3/4/2025 14:00,CR-002,04-03-2025 14-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.77,-0.8,No
3/4/2025 14:00,CR-003,04-03-2025 14-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.98,-0.37,No
3/4/2025 14:00,CR-004,04-03-2025 14-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.81,-0.65,No
3/4/2025 14:00,CR-005,04-03-2025 14-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.36,-1.03,No
3/4/2025 14:00,CR-006,04-03-2025 14-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.76,-0.95,No
3/4/2025 14:00,CR-007,04-03-2025 14-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.95,0.39,Yes
3/4/2025 14:00,CR-008,04-03-2025 14-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.5,0.01,No
3/4/2025 15:00,CR-001,04-03-2025 15-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.83,0.78,No
3/4/2025 15:00,CR-002,04-03-2025 15-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.55,-0.22,No
3/4/2025 15:00,CR-003,04-03-2025 15-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,1.73,-1.25,No
3/4/2025 15:00,CR-004,04-03-2025 15-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.03,0.22,No
3/4/2025 15:00,CR-005,04-03-2025 15-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.86,0.5,No
3/4/2025 15:00,CR-006,04-03-2025 15-00-00-CR-006,10.582769,-61.341406,Lower Caroni,3.1,0.34,No
3/4/2025 15:00,CR-007,04-03-2025 15-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.63,-1.32,No
3/4/2025 15:00,CR-008,04-03-2025 15-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.07,-0.43,No
3/4/2025 16:00,CR-001,04-03-2025 16-00-00-CR-001,10.62038,-61.466257,Caroni Source,3.22,0.39,No
3/4/2025 16:00,CR-002,04-03-2025 16-00-00-CR-002,10.617247,-61.43931,Early Caroni,3.17,1.62,No
3/4/2025 16:00,CR-003,04-03-2025 16-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.96,1.23,No
3/4/2025 16:00,CR-004,04-03-2025 16-00-00-CR-004,10.609654,-61.395995,Mid Caroni,1.98,-1.05,No
3/4/2025 16:00,CR-005,04-03-2025 16-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,1.69,-1.17,No
3/4/2025 16:00,CR-006,04-03-2025 16-00-00-CR-006,10.582769,-61.341406,Lower Caroni,1.96,-1.14,No
3/4/2025 16:00,CR-007,04-03-2025 16-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.57,-0.06,No
3/4/2025 16:00,CR-008,04-03-2025 16-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.6,-0.47,No
3/4/2025 17:00,CR-001,04-03-2025 17-00-00-CR-001,10.62038,-61.466257,Caroni Source,1.79,-1.43,No
3/4/2025 17:00,CR-002,04-03-2025 17-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.81,-0.36,No
3/4/2025 17:00,CR-003,04-03-2025 17-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.7,0.74,No
3/4/2025 17:00,CR-004,04-03-2025 17-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.06,0.08,No
3/4/2025 17:00,CR-005,04-03-2025 17-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.2,0.51,No
3/4/2025 17:00,CR-006,04-03-2025 17-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.95,0.99,No
3/4/2025 17:00,CR-007,04-03-2025 17-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.03,0.46,No
3/4/2025 17:00,CR-008,04-03-2025 17-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,2.94,0.34,No
3/4/2025 18:00,CR-001,04-03-2025 18-00-00-CR-001,10.62038,-61.466257,Caroni Source,3.28,1.49,No
3/4/2025 18:00,CR-002,04-03-2025 18-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.4,-0.41,No
3/4/2025 18:00,CR-003,04-03-2025 18-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.36,-1.34,No
3/4/2025 18:00,CR-004,04-03-2025 18-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.42,0.36,No
3/4/2025 18:00,CR-005,04-03-2025 18-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.04,-0.16,No
3/4/2025 18:00,CR-006,04-03-2025 18-00-00-CR-006,10.582769,-61.341406,Lower Caroni,2.27,-0.68,No
3/4/2025 18:00,CR-007,04-03-2025 18-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,3.71,0.68,No
3/4/2025 18:00,CR-008,04-03-2025 18-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.07,0.13,No
3/4/2025 19:00,CR-001,04-03-2025 19-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.42,-0.86,No
3/4/2025 19:00,CR-002,04-03-2025 19-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.23,-0.17,No
3/4/2025 19:00,CR-003,04-03-2025 19-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.58,0.22,No
3/4/2025 19:00,CR-004,04-03-2025 19-00-00-CR-004,10.609654,-61.395995,Mid Caroni,3.64,1.22,No
3/4/2025 19:00,CR-005,04-03-2025 19-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,1.7,-0.34,No
3/4/2025 19:00,CR-006,04-03-2025 19-00-00-CR-006,10.582769,-61.341406,Lower Caroni,1.72,-0.55,No
3/4/2025 19:00,CR-007,04-03-2025 19-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.34,-1.37,No
3/4/2025 19:00,CR-008,04-03-2025 19-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,3.53,0.46,No
3/4/2025 20:00,CR-001,04-03-2025 20-00-00-CR-001,10.62038,-61.466257,Caroni Source,3.82,1.4,Yes
3/4/2025 20:00,CR-002,04-03-2025 20-00-00-CR-002,10.617247,-61.43931,Early Caroni,2.72,0.49,No
3/4/2025 20:00,CR-003,04-03-2025 20-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,2.77,0.19,No
3/4/2025 20:00,CR-004,04-03-2025 20-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.41,-1.23,No
3/4/2025 20:00,CR-005,04-03-2025 20-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,2.68,0.98,No
3/4/2025 20:00,CR-006,04-03-2025 20-00-00-CR-006,10.582769,-61.341406,Lower Caroni,1.59,-0.13,No
3/4/2025 20:00,CR-007,04-03-2025 20-00-00-CR-007,10.578663,-61.291224,Caroni Swamp Entrance,2.27,-0.07,No
3/4/2025 20:00,CR-008,04-03-2025 20-00-00-CR-008,10.5799,-61.255061,Caroni River Mouth,1.89,-1.64,No
3/4/2025 21:00,CR-001,04-03-2025 21-00-00-CR-001,10.62038,-61.466257,Caroni Source,2.79,-1.03,No
3/4/2025 21:00,CR-002,04-03-2025 21-00-00-CR-002,10.617247,-61.43931,Early Caroni,1.82,-0.9,No
3/4/2025 21:00,CR-003,04-03-2025 21-00-00-CR-003,10.616628,-61.420142,Mid Upper Caroni,3.82,1.05,Yes
3/4/2025 21:00,CR-004,04-03-2025 21-00-00-CR-004,10.609654,-61.395995,Mid Caroni,2.95,0.54,No
3/4/2025 21:00,CR-005,04-03-2025 21-00-00-CR-005,10.606111,-61.374422,Mid Lower Caroni,3.5,0.82,No
