Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,Predicted Rainfall (mm),Actual Rainfall (mm),Predicted Windspeed (km/h),Actual Windspeed (km/h),Predicted Temperature (°C),Actual Temperature (°C),Predicted Humidity (%),Actual Humidity (%),Predicted Storm,Actual Storm
04/12/2025 9:08,CR-002,2025-04-12 09:08:15-CR-002,10.5682,-61.3702,Cunupia,0.68,0.69,13.1,14.1,26.1,26.1,75.2,72.9,Yes,No
04/12/2025 9:08,CR-002,2025-04-12 09:08:30-CR-002,10.5682,-61.3702,Cunupia,1.41,1.42,11.3,11.7,26.5,26.4,77.9,77.5,Yes,No
04/12/2025 9:08,CR-002,2025-04-12 09:08:45-CR-002,10.5682,-61.3702,Cunupia,0.53,0.52,13,12.8,27.1,27.2,71.8,74,Yes,No
04/12/2025 9:09,CR-002,2025-04-12 09:09:00-CR-002,10.5682,-61.3702,Cunupia,0.62,0.58,11.9,11.9,27.5,27.4,72.5,71.7,Yes,No
04/12/2025 9:09,CR-002,2025-04-12 09:09:15-CR-002,10.5682,-61.3702,Cunupia,1.21,1.26,11.8,11.5,27.3,27.2,79,79.8,Yes,No
04/12/2025 9:09,CR-002,2025-04-12 09:09:30-CR-002,10.5682,-61.3702,Cunupia,1.33,1.24,14.5,14.8,26.9,26.9,84.8,84.3,Yes,No
04/12/2025 9:09,CR-002,2025-04-12 09:09:45-CR-002,10.5682,-61.3702,Cunupia,1.16,1.08,14.8,15,26.8,26.7,71.2,69.8,Yes,No
04/12/2025 9:10,CR-002,2025-04-12 09:10:00-CR-002,10.5682,-61.3702,Cunupia,0.84,0.88,10.4,9.8,26.9,27.1,82.5,83.5,Yes,No
04/12/2025 9:10,CR-002,2025-04-12 09:10:15-CR-002,10.5682,-61.3702,Cunupia,0.62,0.75,13.6,16.3,27.5,27.4,80.7,86.9,Yes,Yes
04/12/2025 9:10,CR-002,2025-04-12 09:10:30-CR-002,10.5682,-61.3702,Cunupia,1.04,1.2,13.3,16,27.3,27.3,82.9,88.4,Yes,Yes
04/12/2025 9:10,CR-002,2025-04-12 09:10:45-CR-002,10.5682,-61.3702,Cunupia,0.55,0.64,13.9,15.5,26.7,26.4,82.8,88.9,Yes,Yes
04/12/2025 9:11,CR-002,2025-04-12 09:11:00-CR-002,10.5682,-61.3702,Cunupia,1.26,1.38,13.9,17,27.3,27.4,73.3,79.4,Yes,Yes
04/12/2025 9:11,CR-002,2025-04-12 09:11:15-CR-002,10.5682,-61.3702,Cunupia,1.19,1.42,13.2,16.1,27,27.1,82.9,87.9,Yes,Yes
04/12/2025 9:11,CR-002,2025-04-12 09:11:30-CR-002,10.5682,-61.3702,Cunupia,0.72,0.84,12.6,14.6,27.5,27.3,84.6,89.7,Yes,Yes
04/12/2025 9:11,CR-002,2025-04-12 09:11:45-CR-002,10.5682,-61.3702,Cunupia,1.06,1.2,11,12.5,26.1,25.8,82.1,85.7,Yes,Yes
04/12/2025 9:12,CR-002,2025-04-12 09:12:00-CR-002,10.5682,-61.3702,Cunupia,1.03,1.18,14.7,16.6,26.6,26.5,72,75.5,Yes,Yes
04/12/2025 9:12,CR-002,2025-04-12 09:12:15-CR-002,10.5682,-61.3702,Cunupia,1.18,1.27,14.2,15.7,27.7,27.4,70.9,76.1,Yes,Yes
04/12/2025 9:12,CR-002,2025-04-12 09:12:30-CR-002,10.5682,-61.3702,Cunupia,1.42,1.57,13.1,14.5,26.5,26.1,76.5,80.2,Yes,Yes
04/12/2025 9:12,CR-002,2025-04-12 09:12:45-CR-002,10.5682,-61.3702,Cunupia,0.7,0.8,12,14.2,27.3,27,74.8,79.1,Yes,Yes
04/12/2025 9:13,CR-002,2025-04-12 09:13:00-CR-002,10.5682,-61.3702,Cunupia,1.01,1.06,14.8,16.2,28,28,80.2,86.3,Yes,Yes
04/12/2025 9:13,CR-002,2025-04-12 09:13:15-CR-002,10.5682,-61.3702,Cunupia,1.05,1.15,12.2,14.3,27.8,27.4,71.9,76.6,Yes,Yes
04/12/2025 9:13,CR-002,2025-04-12 09:13:30-CR-002,10.5682,-61.3702,Cunupia,1.46,1.56,10.4,12.8,26.4,26.2,77.2,83.3,Yes,Yes
04/12/2025 9:13,CR-002,2025-04-12 09:13:45-CR-002,10.5682,-61.3702,Cunupia,1.45,1.54,12.2,13.9,26.7,26.6,75.1,81.2,Yes,Yes
04/12/2025 9:14,CR-002,2025-04-12 09:14:00-CR-002,10.5682,-61.3702,Cunupia,0.86,0.93,10.9,12.5,26.5,26.2,72.7,77.5,Yes,Yes
04/12/2025 9:14,CR-002,2025-04-12 09:14:15-CR-002,10.5682,-61.3702,Cunupia,0.82,0.88,11.5,13.9,26.1,26.1,81.5,86,Yes,Yes
04/12/2025 9:14,CR-002,2025-04-12 09:14:30-CR-002,10.5682,-61.3702,Cunupia,1.26,1.38,11.6,13.2,26.7,26.1,75.7,81,Yes,Yes
04/12/2025 9:14,CR-002,2025-04-12 09:14:45-CR-002,10.5682,-61.3702,Cunupia,1.17,1.34,13.5,16.1,27.9,28,76.4,80.4,Yes,Yes
04/12/2025 9:15,CR-002,2025-04-12 09:15:00-CR-002,10.5682,-61.3702,Cunupia,0.57,0.58,10.6,13,26.3,25.9,82.3,87.4,Yes,Yes
04/12/2025 9:15,CR-002,2025-04-12 09:15:15-CR-002,10.5682,-61.3702,Cunupia,0.95,1.07,11.3,13.5,26.3,26.1,78.9,84.2,Yes,Yes
04/12/2025 9:15,CR-002,2025-04-12 09:15:30-CR-002,10.5682,-61.3702,Cunupia,1.37,1.47,11.4,12.8,27.6,27.5,70.4,75.7,Yes,Yes
04/12/2025 9:15,CR-002,2025-04-12 09:15:45-CR-002,10.5682,-61.3702,Cunupia,1.38,1.55,12.1,14.3,26.1,26.2,80.1,84.2,Yes,Yes
04/12/2025 9:16,CR-002,2025-04-12 09:16:00-CR-002,10.5682,-61.3702,Cunupia,1.14,1.33,10.5,12.8,26.8,26.6,72,77.6,Yes,Yes
04/12/2025 9:16,CR-002,2025-04-12 09:16:15-CR-002,10.5682,-61.3702,Cunupia,0.64,0.86,11.4,13.9,27.4,27.1,81.2,85.8,Yes,Yes
04/12/2025 9:16,CR-002,2025-04-12 09:16:30-CR-002,10.5682,-61.3702,Cunupia,1.23,1.39,14.9,16.6,26.7,26.1,74.4,78.7,Yes,Yes
04/12/2025 9:16,CR-002,2025-04-12 09:16:45-CR-002,10.5682,-61.3702,Cunupia,0.77,0.84,10.3,12.6,27.5,27.5,78.2,83.3,Yes,Yes
04/12/2025 9:17,CR-002,2025-04-12 09:17:00-CR-002,10.5682,-61.3702,Cunupia,0.78,0.84,14.5,16.7,27.3,27.1,77.9,83.9,Yes,Yes
04/12/2025 9:17,CR-002,2025-04-12 09:17:15-CR-002,10.5682,-61.3702,Cunupia,1.1,1.19,13.9,15.4,26.5,26.2,80.4,84.6,Yes,Yes
04/12/2025 9:17,CR-002,2025-04-12 09:17:30-CR-002,10.5682,-61.3702,Cunupia,0.68,0.84,13.5,15.1,26.5,26.2,83.7,91.5,Yes,Yes
04/12/2025 9:17,CR-002,2025-04-12 09:17:45-CR-002,10.5682,-61.3702,Cunupia,0.85,0.94,12,14,26.9,26.9,82,87.7,Yes,Yes
04/12/2025 9:18,CR-002,2025-04-12 09:18:00-CR-002,10.5682,-61.3702,Cunupia,0.66,0.73,12.2,14.4,27.9,27.4,72.8,78.5,Yes,Yes
04/12/2025 9:18,CR-002,2025-04-12 09:18:15-CR-002,10.5682,-61.3702,Cunupia,1.07,1.06,11.5,12.5,26.2,26.3,82.2,88,Yes,Yes
04/12/2025 9:18,CR-002,2025-04-12 09:18:30-CR-002,10.5682,-61.3702,Cunupia,0.99,1.13,12.6,14.2,27.3,26.8,83,88,Yes,Yes
04/12/2025 9:18,CR-002,2025-04-12 09:18:45-CR-002,10.5682,-61.3702,Cunupia,1.2,1.33,14.8,17.6,27.8,27.5,83.3,89.2,Yes,Yes
04/12/2025 9:19,CR-002,2025-04-12 09:19:00-CR-002,10.5682,-61.3702,Cunupia,1.49,1.65,10.5,12.8,26.1,25.8,74.7,79,Yes,Yes
04/12/2025 9:19,CR-002,2025-04-12 09:19:15-CR-002,10.5682,-61.3702,Cunupia,1.32,1.41,10.5,12.6,26,26.1,82.1,86.8,Yes,Yes
04/12/2025 9:19,CR-002,2025-04-12 09:19:30-CR-002,10.5682,-61.3702,Cunupia,0.82,0.93,13.6,16.2,27.5,27.3,70,73.4,Yes,Yes
04/12/2025 9:19,CR-002,2025-04-12 09:19:45-CR-002,10.5682,-61.3702,Cunupia,1.15,1.17,12.9,15,27.8,27.7,72.7,79,Yes,Yes
04/12/2025 9:20,CR-002,2025-04-12 09:20:00-CR-002,10.5682,-61.3702,Cunupia,0.64,0.72,11.9,13.7,27.3,27.2,77,79.1,Yes,Yes
04/12/2025 9:20,CR-002,2025-04-12 09:20:15-CR-002,10.5682,-61.3702,Cunupia,1.31,1.42,12.2,13.9,26.1,25.6,79.9,82.8,Yes,Yes
04/12/2025 9:20,CR-002,2025-04-12 09:20:30-CR-002,10.5682,-61.3702,Cunupia,1.25,1.33,14.4,16.4,26.1,25.7,75.2,81.3,Yes,Yes
04/12/2025 9:20,CR-002,2025-04-12 09:20:45-CR-002,10.5682,-61.3702,Cunupia,1.39,1.5,10.4,11.9,26.5,26.2,76.1,81.9,Yes,Yes
04/12/2025 9:21,CR-002,2025-04-12 09:21:00-CR-002,10.5682,-61.3702,Cunupia,1.27,1.38,10.1,12,26.2,25.7,74.2,79.2,Yes,Yes
04/12/2025 9:21,CR-002,2025-04-12 09:21:15-CR-002,10.5682,-61.3702,Cunupia,1,1.09,11.4,13.8,27.3,26.8,84.3,89.2,Yes,Yes
04/12/2025 9:21,CR-002,2025-04-12 09:21:30-CR-002,10.5682,-61.3702,Cunupia,0.94,1.05,13.4,14.9,27.4,27.2,71,74.8,Yes,Yes
04/12/2025 9:21,CR-002,2025-04-12 09:21:45-CR-002,10.5682,-61.3702,Cunupia,0.66,0.65,14.7,16.7,26.7,26.5,78.2,83.3,Yes,Yes
04/12/2025 9:22,CR-002,2025-04-12 09:22:00-CR-002,10.5682,-61.3702,Cunupia,1.3,1.32,12.2,14,26.1,25.7,83.3,87.8,Yes,Yes
04/12/2025 9:22,CR-002,2025-04-12 09:22:15-CR-002,10.5682,-61.3702,Cunupia,0.79,0.82,13,15,26.6,26.7,71.7,75,Yes,Yes
04/12/2025 9:22,CR-002,2025-04-12 09:22:30-CR-002,10.5682,-61.3702,Cunupia,1.24,1.33,10.8,12.9,26.8,26.8,76.5,82.3,Yes,Yes
04/12/2025 9:22,CR-002,2025-04-12 09:22:45-CR-002,10.5682,-61.3702,Cunupia,1.11,1.27,11.2,12.9,27.7,27.8,71.5,77.9,Yes,Yes
04/12/2025 9:23,CR-002,2025-04-12 09:23:00-CR-002,10.5682,-61.3702,Cunupia,0.99,1.04,10.6,11.7,27.9,27.6,78.2,84.4,Yes,Yes
04/12/2025 9:23,CR-002,2025-04-12 09:23:15-CR-002,10.5682,-61.3702,Cunupia,1.14,1.32,11.1,13.8,27.9,27.6,84,89.2,Yes,Yes
04/12/2025 9:23,CR-002,2025-04-12 09:23:30-CR-002,10.5682,-61.3702,Cunupia,0.54,0.69,14.4,15.9,27.1,26.8,78.5,83.8,Yes,Yes
04/12/2025 9:23,CR-002,2025-04-12 09:23:45-CR-002,10.5682,-61.3702,Cunupia,0.78,0.78,13.2,15.2,27.1,27.1,79.2,85.1,Yes,Yes
04/12/2025 9:24,CR-002,2025-04-12 09:24:00-CR-002,10.5682,-61.3702,Cunupia,0.87,1.03,14.7,16.7,26.4,25.9,78,83.8,Yes,Yes
04/12/2025 9:24,CR-002,2025-04-12 09:24:15-CR-002,10.5682,-61.3702,Cunupia,1.47,1.61,14.6,16.5,27.5,27.2,70.1,74.5,Yes,Yes
04/12/2025 9:24,CR-002,2025-04-12 09:24:30-CR-002,10.5682,-61.3702,Cunupia,0.8,0.93,13.2,14.7,27.3,27,71.6,76.7,Yes,Yes
04/12/2025 9:24,CR-002,2025-04-12 09:24:45-CR-002,10.5682,-61.3702,Cunupia,0.68,0.79,12.6,14.3,26.8,26.4,83.9,88.6,Yes,Yes
04/12/2025 9:25,CR-002,2025-04-12 09:25:00-CR-002,10.5682,-61.3702,Cunupia,1.23,1.32,11.8,14.6,28,28.2,82.8,86.4,Yes,Yes
04/12/2025 9:25,CR-002,2025-04-12 09:25:15-CR-002,10.5682,-61.3702,Cunupia,1,0.96,14.3,15.6,26.3,26.3,79.9,85.5,Yes,Yes
04/12/2025 9:25,CR-002,2025-04-12 09:25:30-CR-002,10.5682,-61.3702,Cunupia,0.72,0.83,12.8,15.4,26.7,26.5,72.2,77.2,Yes,Yes
04/12/2025 9:25,CR-002,2025-04-12 09:25:45-CR-002,10.5682,-61.3702,Cunupia,0.6,0.7,13.7,15.6,27.7,27.3,73.4,78.3,Yes,Yes
04/12/2025 9:26,CR-002,2025-04-12 09:26:00-CR-002,10.5682,-61.3702,Cunupia,0.8,0.87,11.6,13.4,27.1,27,75.4,79.4,Yes,Yes
04/12/2025 9:26,CR-002,2025-04-12 09:26:15-CR-002,10.5682,-61.3702,Cunupia,0.85,0.96,14.9,16.5,27.2,26.8,73.7,79.4,Yes,Yes
04/12/2025 9:26,CR-002,2025-04-12 09:26:30-CR-002,10.5682,-61.3702,Cunupia,1.45,1.55,10.5,12.1,27.7,27.6,71.6,76.9,Yes,Yes
04/12/2025 9:26,CR-002,2025-04-12 09:26:45-CR-002,10.5682,-61.3702,Cunupia,0.61,0.71,10.8,12.1,26.7,26.5,80.6,84.4,Yes,Yes
04/12/2025 9:27,CR-002,2025-04-12 09:27:00-CR-002,10.5682,-61.3702,Cunupia,0.65,0.62,11.6,13.6,26.1,26,79.9,85.3,Yes,Yes
04/12/2025 9:27,CR-002,2025-04-12 09:27:15-CR-002,10.5682,-61.3702,Cunupia,0.88,0.94,11.4,13.8,26.7,26.7,83.8,88.5,Yes,Yes
04/12/2025 9:27,CR-002,2025-04-12 09:27:30-CR-002,10.5682,-61.3702,Cunupia,1.08,1.06,10.4,13,27.3,27,73.3,77.4,Yes,Yes
04/12/2025 9:27,CR-002,2025-04-12 09:27:45-CR-002,10.5682,-61.3702,Cunupia,1.09,1.11,11.6,14.1,27.5,27.4,73.3,78.5,Yes,Yes
04/12/2025 9:28,CR-002,2025-04-12 09:28:00-CR-002,10.5682,-61.3702,Cunupia,1.29,1.39,13.8,15.6,26.8,26.8,71.5,76.3,Yes,Yes
04/12/2025 9:28,CR-002,2025-04-12 09:28:15-CR-002,10.5682,-61.3702,Cunupia,1.38,1.44,14.9,16,26.8,27,82.5,85.6,Yes,Yes
04/12/2025 9:28,CR-002,2025-04-12 09:28:30-CR-002,10.5682,-61.3702,Cunupia,1.06,1.1,12.5,14.3,27.8,27.5,77.5,83,Yes,Yes
04/12/2025 9:28,CR-002,2025-04-12 09:28:45-CR-002,10.5682,-61.3702,Cunupia,0.89,1.06,12.1,14.3,27.9,27.8,79.2,83.7,Yes,Yes
04/12/2025 9:29,CR-002,2025-04-12 09:29:00-CR-002,10.5682,-61.3702,Cunupia,0.5,0.54,14.4,15.9,26.7,26.6,76.1,82.5,Yes,Yes
04/12/2025 9:29,CR-002,2025-04-12 09:29:15-CR-002,10.5682,-61.3702,Cunupia,0.69,0.78,13.3,15.1,26.3,25.9,79.4,85.6,Yes,Yes
04/12/2025 9:29,CR-002,2025-04-12 09:29:30-CR-002,10.5682,-61.3702,Cunupia,0.93,0.99,10.4,12,27.1,26.6,71.1,76.9,Yes,Yes
04/12/2025 9:29,CR-002,2025-04-12 09:29:45-CR-002,10.5682,-61.3702,Cunupia,0.76,0.87,14.4,17.5,26.8,26.7,71.1,78.3,Yes,Yes
04/12/2025 9:30,CR-002,2025-04-12 09:30:00-CR-002,10.5682,-61.3702,Cunupia,0.86,0.96,11.7,13.9,27.6,27.5,81.9,85.8,Yes,Yes
04/12/2025 9:00,CR-003,2025-04-12 09:00:00-CR-003,10.5957,-61.3376,Piarco,1.42,1.3,12.6,13.2,27.7,28,76.7,76.1,No,No
04/12/2025 9:00,CR-003,2025-04-12 09:00:15-CR-003,10.5957,-61.3376,Piarco,0.74,0.79,12.1,12.5,27,27.1,81.1,81.4,No,No
04/12/2025 9:00,CR-003,2025-04-12 09:00:30-CR-003,10.5957,-61.3376,Piarco,1.41,1.32,12.1,11.7,27.7,28.1,77.4,78.3,No,No
04/12/2025 9:00,CR-003,2025-04-12 09:00:45-CR-003,10.5957,-61.3376,Piarco,0.52,0.52,14.5,15.1,27.6,27.8,71.3,72.1,No,No
04/12/2025 9:01,CR-003,2025-04-12 09:01:00-CR-003,10.5957,-61.3376,Piarco,0.83,0.83,12.1,12.1,27.1,26.9,81.1,80.9,No,No
04/12/2025 9:01,CR-003,2025-04-12 09:01:15-CR-003,10.5957,-61.3376,Piarco,1.4,1.4,12.2,10.6,27.7,27.8,84.7,85.4,No,No
04/12/2025 9:01,CR-003,2025-04-12 09:01:30-CR-003,10.5957,-61.3376,Piarco,0.86,0.85,10.6,10.5,27.2,27.4,84.7,82.3,No,No
04/12/2025 9:01,CR-003,2025-04-12 09:01:45-CR-003,10.5957,-61.3376,Piarco,0.6,0.67,13.8,14,27.4,27.3,74.4,73.6,No,No
04/12/2025 9:02,CR-003,2025-04-12 09:02:00-CR-003,10.5957,-61.3376,Piarco,0.73,0.78,13.2,13.8,26.2,26.2,79.5,78.7,No,No
04/12/2025 9:02,CR-003,2025-04-12 09:02:15-CR-003,10.5957,-61.3376,Piarco,0.63,0.64,12.3,12.3,26.5,26.3,81.1,80.8,No,No
04/12/2025 9:02,CR-003,2025-04-12 09:02:30-CR-003,10.5957,-61.3376,Piarco,1.08,1.07,11.9,12,26.8,26.9,70.4,69.1,No,No
04/12/2025 9:02,CR-003,2025-04-12 09:02:45-CR-003,10.5957,-61.3376,Piarco,0.56,0.53,15,15.3,26.4,26.6,82.3,83.1,No,No
04/12/2025 9:03,CR-003,2025-04-12 09:03:00-CR-003,10.5957,-61.3376,Piarco,0.89,0.83,13.4,13.2,27.6,27.4,79.1,78.2,No,No
04/12/2025 9:03,CR-003,2025-04-12 09:03:15-CR-003,10.5957,-61.3376,Piarco,1.01,1.02,10.3,10.6,26,25.9,75.5,76.3,No,No
04/12/2025 9:03,CR-003,2025-04-12 09:03:30-CR-003,10.5957,-61.3376,Piarco,1.39,1.35,13,12.6,26.2,26,72.6,73.1,No,No
04/12/2025 9:03,CR-003,2025-04-12 09:03:45-CR-003,10.5957,-61.3376,Piarco,0.53,0.45,10.3,10.6,27.1,27,84,84.5,No,No
04/12/2025 9:04,CR-003,2025-04-12 09:04:00-CR-003,10.5957,-61.3376,Piarco,0.55,0.57,12.7,12.3,26.1,26,71.7,70.6,No,No
04/12/2025 9:04,CR-003,2025-04-12 09:04:15-CR-003,10.5957,-61.3376,Piarco,0.76,0.7,11.4,12,27.8,27.6,70.5,69.7,No,No
04/12/2025 9:04,CR-003,2025-04-12 09:04:30-CR-003,10.5957,-61.3376,Piarco,1.4,1.45,13.4,13.9,27.6,27.3,84.7,84.1,No,No
04/12/2025 9:04,CR-003,2025-04-12 09:04:45-CR-003,10.5957,-61.3376,Piarco,0.69,0.66,10.2,10.2,26.2,26.5,73.8,74.5,No,No
04/12/2025 9:05,CR-003,2025-04-12 09:05:00-CR-003,10.5957,-61.3376,Piarco,0.89,0.91,12.7,12.3,27.5,27.3,70.1,69.4,No,No
04/12/2025 9:05,CR-003,2025-04-12 09:05:15-CR-003,10.5957,-61.3376,Piarco,1.07,1.17,10.8,11.5,26.6,26.6,77.4,78,No,No
04/12/2025 9:05,CR-003,2025-04-12 09:05:30-CR-003,10.5957,-61.3376,Piarco,0.72,0.68,12.4,11.9,26.9,26.7,72.6,71.8,No,No
04/12/2025 9:05,CR-003,2025-04-12 09:05:45-CR-003,10.5957,-61.3376,Piarco,0.87,1.01,13.7,13.9,27.2,27.6,75.2,75.2,No,No
04/12/2025 9:06,CR-003,2025-04-12 09:06:00-CR-003,10.5957,-61.3376,Piarco,1.48,1.46,13.1,13.1,27.6,27.1,81.8,81.4,No,No
04/12/2025 9:06,CR-003,2025-04-12 09:06:15-CR-003,10.5957,-61.3376,Piarco,1.24,1.31,12.7,12.5,26.8,27,71.2,69.7,No,No
04/12/2025 9:06,CR-003,2025-04-12 09:06:30-CR-003,10.5957,-61.3376,Piarco,1.04,1.04,10.9,11.1,27.8,27.6,70.8,70.9,No,No
04/12/2025 9:06,CR-003,2025-04-12 09:06:45-CR-003,10.5957,-61.3376,Piarco,1.09,1.05,10.5,10.4,27.6,27.5,79.6,78.6,No,No
04/12/2025 9:07,CR-003,2025-04-12 09:07:00-CR-003,10.5957,-61.3376,Piarco,0.54,0.51,14.7,15.7,27.7,27.4,79.7,79.1,No,No
04/12/2025 9:07,CR-003,2025-04-12 09:07:15-CR-003,10.5957,-61.3376,Piarco,1.16,1.2,14.2,14.2,26.6,26.5,70,70.6,No,No
04/12/2025 9:07,CR-003,2025-04-12 09:07:30-CR-003,10.5957,-61.3376,Piarco,0.93,0.95,13.2,13.6,28,28.1,70.1,70.4,No,No
04/12/2025 9:07,CR-003,2025-04-12 09:07:45-CR-003,10.5957,-61.3376,Piarco,1.43,1.45,12.8,13.1,27.8,27.8,76,74.9,Yes,No
04/12/2025 9:08,CR-003,2025-04-12 09:08:00-CR-003,10.5957,-61.3376,Piarco,1.08,1.03,11.3,11.3,27.5,27.4,81.6,81.4,Yes,No
04/12/2025 9:08,CR-003,2025-04-12 09:08:15-CR-003,10.5957,-61.3376,Piarco,0.73,0.79,11.8,12.6,27.8,27.8,83,81.4,Yes,No
04/12/2025 9:08,CR-003,2025-04-12 09:08:30-CR-003,10.5957,-61.3376,Piarco,1.39,1.46,11.3,11.2,27.8,27.9,78.7,77.5,Yes,No
04/12/2025 9:08,CR-003,2025-04-12 09:08:45-CR-003,10.5957,-61.3376,Piarco,1.22,1.26,10.9,11.4,27.7,27.5,77.8,77.4,Yes,No
04/12/2025 9:09,CR-003,2025-04-12 09:09:00-CR-003,10.5957,-61.3376,Piarco,1.35,1.4,10.5,9.5,26.8,27,74.4,76.7,Yes,No
04/12/2025 9:09,CR-003,2025-04-12 09:09:15-CR-003,10.5957,-61.3376,Piarco,1.31,1.29,11.6,10.1,27.4,27.5,83.9,84.3,Yes,No
04/12/2025 9:09,CR-003,2025-04-12 09:09:30-CR-003,10.5957,-61.3376,Piarco,0.62,0.57,14.6,14.9,27.9,28.2,83.2,82.8,Yes,No
04/12/2025 9:09,CR-003,2025-04-12 09:09:45-CR-003,10.5957,-61.3376,Piarco,1.47,1.44,13.2,13.4,27.7,27.9,75.4,76.9,Yes,No
04/12/2025 9:10,CR-003,2025-04-12 09:10:00-CR-003,10.5957,-61.3376,Piarco,0.93,0.93,12,11.6,27,26.9,83.5,83.9,Yes,No
04/12/2025 9:10,CR-003,2025-04-12 09:10:15-CR-003,10.5957,-61.3376,Piarco,1.34,1.4,11.5,14.2,27,26.4,77.6,81.6,Yes,Yes
04/12/2025 9:10,CR-003,2025-04-12 09:10:30-CR-003,10.5957,-61.3376,Piarco,1.23,1.31,14.2,17.7,26.7,26.5,72,76.4,Yes,Yes
04/12/2025 9:10,CR-003,2025-04-12 09:10:45-CR-003,10.5957,-61.3376,Piarco,0.64,0.77,12.8,15.1,26.4,26.3,75.6,79.9,Yes,Yes
04/12/2025 9:11,CR-003,2025-04-12 09:11:00-CR-003,10.5957,-61.3376,Piarco,1.27,1.43,13.2,15.3,27.1,26.9,72.9,77.7,Yes,Yes
04/12/2025 9:11,CR-003,2025-04-12 09:11:15-CR-003,10.5957,-61.3376,Piarco,1,1.11,10.6,12.4,27.6,27.4,75.1,79.3,Yes,Yes
04/12/2025 9:11,CR-003,2025-04-12 09:11:30-CR-003,10.5957,-61.3376,Piarco,0.96,0.97,13.8,15.3,27.9,27.6,70.5,74.1,Yes,Yes
04/12/2025 9:11,CR-003,2025-04-12 09:11:45-CR-003,10.5957,-61.3376,Piarco,0.62,0.72,12.4,14.1,27.4,27.3,73.2,76.5,Yes,Yes
04/12/2025 9:12,CR-003,2025-04-12 09:12:00-CR-003,10.5957,-61.3376,Piarco,0.5,0.64,10.1,12.3,26.7,26.2,83.7,90,Yes,Yes
04/12/2025 9:12,CR-003,2025-04-12 09:12:15-CR-003,10.5957,-61.3376,Piarco,1.37,1.5,13.4,16.3,27.5,27.1,80.2,85,Yes,Yes
04/12/2025 9:12,CR-003,2025-04-12 09:12:30-CR-003,10.5957,-61.3376,Piarco,1.22,1.22,11.8,13.4,26.8,26.6,79.7,84.7,Yes,Yes
04/12/2025 9:12,CR-003,2025-04-12 09:12:45-CR-003,10.5957,-61.3376,Piarco,1.17,1.28,10.6,12.7,26,25.8,80.6,83.6,Yes,Yes
04/12/2025 9:13,CR-003,2025-04-12 09:13:00-CR-003,10.5957,-61.3376,Piarco,0.57,0.69,14.9,16.3,27.6,27.2,77.1,82.7,Yes,Yes
04/12/2025 9:13,CR-003,2025-04-12 09:13:15-CR-003,10.5957,-61.3376,Piarco,0.8,0.87,12.5,14.3,26.5,26.2,74.3,79.1,Yes,Yes
04/12/2025 9:13,CR-003,2025-04-12 09:13:30-CR-003,10.5957,-61.3376,Piarco,0.78,0.94,13.4,15.4,27.5,27.2,82.4,88.6,Yes,Yes
04/12/2025 9:13,CR-003,2025-04-12 09:13:45-CR-003,10.5957,-61.3376,Piarco,1.29,1.37,13.7,16,26.4,25.9,75.4,80,Yes,Yes
04/12/2025 9:14,CR-003,2025-04-12 09:14:00-CR-003,10.5957,-61.3376,Piarco,0.63,0.71,11.2,12.6,27.9,27.3,82.1,87.6,Yes,Yes
04/12/2025 9:14,CR-003,2025-04-12 09:14:15-CR-003,10.5957,-61.3376,Piarco,1.16,1.28,14.9,15.3,27.2,26.8,73.7,79,Yes,Yes
04/12/2025 9:14,CR-003,2025-04-12 09:14:30-CR-003,10.5957,-61.3376,Piarco,1.13,1.28,12.1,13.7,26.8,26.7,76.7,82.2,Yes,Yes
04/12/2025 9:14,CR-003,2025-04-12 09:14:45-CR-003,10.5957,-61.3376,Piarco,0.76,0.87,11.2,13,26.3,25.6,78.2,83.5,Yes,Yes
04/12/2025 9:15,CR-003,2025-04-12 09:15:00-CR-003,10.5957,-61.3376,Piarco,1.17,1.25,12.5,13.9,26.3,26.4,83.4,88.2,Yes,Yes
04/12/2025 9:15,CR-003,2025-04-12 09:15:15-CR-003,10.5957,-61.3376,Piarco,0.8,0.92,14.2,15.5,26.3,26.5,83.4,90.2,Yes,Yes
04/12/2025 9:15,CR-003,2025-04-12 09:15:30-CR-003,10.5957,-61.3376,Piarco,1.47,1.54,12.9,14.1,27.2,27,82.6,87.4,Yes,Yes
04/12/2025 9:15,CR-003,2025-04-12 09:15:45-CR-003,10.5957,-61.3376,Piarco,1.41,1.52,10.5,12.2,26.1,26.1,77.9,82.9,Yes,Yes
04/12/2025 9:16,CR-003,2025-04-12 09:16:00-CR-003,10.5957,-61.3376,Piarco,0.86,0.91,10.9,12.9,27.4,27.1,74.4,79,Yes,Yes
04/12/2025 9:16,CR-003,2025-04-12 09:16:15-CR-003,10.5957,-61.3376,Piarco,1.13,1.22,11.7,13.7,26.7,26.2,76.4,79.4,Yes,Yes
04/12/2025 9:16,CR-003,2025-04-12 09:16:30-CR-003,10.5957,-61.3376,Piarco,0.55,0.64,13.3,15.6,27.6,27.6,77.5,83.2,Yes,Yes
04/12/2025 9:16,CR-003,2025-04-12 09:16:45-CR-003,10.5957,-61.3376,Piarco,1,1.14,14.2,16.1,27.6,27.4,70.3,76.7,Yes,Yes
